Site_Name,Year_Recorded,longitude,latitude
Mangas Mountain Lookout Complex,1988,-108.30719504299998,34.05204772500008
El Caso Lookout Complex,1988,-108.49482076399994,34.10307823200003
San Juan River Bridge at Shiprock,1997,-108.69270610099994,36.78081544400004
Tempe Concrete Arch Highway Bridge,1984,-111.94284130599999,33.43507269600008
Tempe Concrete Arch Highway Bridge,1984,-111.94236812599996,33.43110779700004
Tempe Beach Stadium,1985,-111.94299982599995,33.42984029000007
El Conquistador Water Tower,1980,-110.91914338899994,32.22047361500006
Ash Fork Steel Dam,1976,-112.41574800499995,35.225334316000044
1931 Tempe Bridge,1981,-111.94020912599996,33.43040264100006
1931 Tempe Bridge,1981,-111.94306522299996,33.43588273100005
Verde River Sheep Bridge,1978,-111.70788974399994,34.077626622000025
Iron Turbine Windmill,1981,-112.47484255199998,34.541617055000074
Walnut Canyon Dam,1979,-111.47573578099997,35.16644462100004
Walnut Canyon Dam,1979,-111.47567824199996,35.165993997000044
Butte-Cochran Charcoal Ovens,1975,-111.16507508799998,33.10444942600003
Walker Charcoal Kiln,1976,-112.37599745199998,34.458232922000036
PS Knoll Lookout Complex,1988,-109.39838207699995,33.75459296100007
Bear Mountain Lookout Complex,1988,-109.14457621199995,33.53325963200007
Lake Mountain Lookout Complex,1988,-109.76917291299998,34.15781872500003
Deer Springs Lookout Complex,1988,-110.42089429699996,34.30656158100004
Promontory Butte Lookout Complex,1988,-111.01264899499995,34.367450837000035
Woody Mountain Lookout Tower,1988,-111.74986963799995,35.14228790200008
Lee Butte Lookout Tower and Cabin,1988,-111.53691815699995,34.83439470900004
Webb Peak Lookout Tower,1988,-109.92267288099998,32.71149621100005
West Peak Lookout Tower,1988,-110.03820788599995,32.73769379400005
Heliograph Lookout Complex,1988,-109.849522219,32.65004848800004
Big Springs Lookout Tower,1988,-112.33497059799998,36.593433153000035
Grandview Lookout Tower and Cabin,1988,-111.95492887499995,35.95766606900003
Mingus Lookout Complex,1988,-112.12780866699995,34.69419372800007
Jacob Lake Lookout Tower,1988,-112.21366899799995,36.69975276500003
Buck Mountain Lookout Tower,1988,-111.41555532999996,34.666866225000035
Sanders Bridge,1988,-109.33027550099996,35.21289580200005
Allentown Bridge,1988,-109.15516165999998,35.280855485000075
Douglas Underpass,1988,-109.55532050999994,31.350384029000054
Hereford Bridge,1988,-110.10781387999998,31.438376792000042
Canyon Diablo Bridge,1988,-111.09551320599996,35.115577631000065
Canyon Padre Bridge,1988,-111.28745106799994,35.16229984800003
Dead Indian Canyon Bridge,1988,-111.64167551199995,35.932660817000055
Black River Bridge,1988,-110.21181087299999,33.712776603000066
Reppy Avenue Bridge,1988,-110.87679622399997,33.394987753000066
Salt River Canyon Bridge,1988,-110.51458784699997,33.788748197000075
Salt River Bridge,1988,-110.92154131699999,33.61929980000008
Fossil Creek Bridge,1988,-111.62993107699998,34.39428090000007
Solomonville Road Overpass,1988,-109.29357001199998,32.98851992400006
Solomonville Road Overpass,1988,-109.28874165299999,32.99472196900007
Park Avenue Bridge,1988,-109.29922626699994,33.05623890600003
Gila River Bridge,1988,-109.30921080199994,32.96519326900005
Black Gap Bridge,1988,-109.31930261999997,32.946389612000075
Pine Creek Bridge,1988,-111.20287419399995,33.59850312300006
Mormon Flat Bridge,1988,-111.44335417799999,33.53884018600007
Hassayampa River Bridge,1988,-112.72208029799998,33.34842066900006
Gila Bend Overpass,1988,-112.69680940999996,32.949508327000046
Woodruff Bridge,1988,-110.03730525799995,34.73952229900004
Winslow Underpass,1988,-110.65551793499998,35.02148362200006
St. Joseph Bridge,1988,-110.32382885099997,34.941097152000054
Jack's Canyon Bridge,1988,-110.65379352799994,34.975444958000026
Holbrook Bridge,1988,-110.11046288699998,34.88489718100004
Corduroy Creek Bridge,1988,-110.15354117999999,34.10669139400005
Cedar Canyon Bridge,1988,-110.20992831499996,34.05881833700005
Sand Hollow Wash Bridge,1988,-114.00046616099996,36.82789042300004
Stone Avenue Underpass,1988,-110.97167390699997,32.22708227700008
Sixth Avenue Underpass,1988,-110.96859673899996,32.22500657000006
Fourth Avenue Underpass,1988,-110.96573196899999,32.22293084700004
Cienega Bridge,1988,-110.64600964899995,32.01990256700003
Sacaton Dam Bridge,1988,-111.68694277999998,33.08872684600004
Mineral Creek Bridge,1988,-110.97617445899999,33.12223592600003
Santa Cruz Bridge No. 1,1988,-110.87432504699996,31.38877574000003
"Midgley, W. W., Bridge",1989,-111.74243577399994,34.88538833200005
Winslow Bridge,1989,-110.65558034899999,35.00660522800007
Miami Avenue Bridge,1989,-110.87422537299994,33.38813008900007
Keystone Avenue Bridge,1989,-110.87485834899996,33.39660938800006
Inspiration Avenue Bridge,1989,-110.87550431499994,33.39606884600005
Perkinsville Bridge,1989,-112.20568338299995,34.895342861000074
Walnut Creek Bridge,1989,-112.81597720999997,34.929051540000046
Boulder Creek Bridge,1989,-111.42372625599995,33.53367766800005
Holbrook Bridge,1989,-110.16264032899994,34.89771166500003
Verde River Bridge,1988,-112.46017076299995,34.86388032900004
Lynx Creek Bridge,1988,-112.37329366199998,34.55231468900007
Little Hell Canyon Bridge,1988,-112.40670298699996,35.07991676900008
Broadway Bridge,1988,-112.05611574299996,34.77427816800002
Walnut Grove Bridge,1988,-112.56869882499996,34.310283033000076
Kelvin Bridge,1988,-110.97457196999994,33.10293235800003
Devil's Canyon Bridge,1988,-111.03226110499998,33.327620833000026
Queen Creek Bridge,1988,-111.08928489999994,33.296473958000036
Queen Creek Bridge,1988,-111.32915222899999,33.28781625100004
San Tan Canal Bridge,1988,-111.68696630199997,33.09174843000005
Winkelman Bridge,1988,-110.77242426299995,32.98514633800005
Alchesay Canyon Bridge,1988,-111.15908022399998,33.66797291600005
Lewis and Pranty Creek Bridge,1988,-111.30732444999995,33.52504761500006
Walnut Canyon Bridge,1988,-111.42122954699994,35.21168515700003
Pumphouse Wash Bridge,1988,-111.73558736499996,35.02506323100005
Querino Canyon Bridge,1988,-109.25830644799998,35.28017650100003
"Abandoned Route 66, Parks (1921)",1989,-111.95602505899996,35.26004154700007
"Abandoned Route 66, Parks (1921)",1989,-111.95085894199997,35.26008217700007
"Abandoned Route 66, Parks (1931)",1989,-111.94601733699994,35.25966922500004
"Abandoned Route 66, Parks (1931)",1989,-111.93052412499998,35.260239960000035
"Rural Route 66, Parks",1989,-112.04649025599997,35.263802233000035
"Rural Route 66, Parks",1989,-111.93083741399994,35.25879489700003
"Urban Route 66, Williams",1989,-112.19276144799994,35.24892545200004
Hell Canyon Bridge,1988,-112.38230095799997,34.97921237200006
Fish Creek Bridge,1988,-111.29686647299997,33.53729492200006
Lithodendron Wash Bridge,1988,-109.95039975099996,34.99168920500006
Little Lithodendron Wash Bridge,1988,-109.90818322199999,34.99085690800007
Cordova Avenue Bridge,1989,-110.87615027399994,33.39552830100007
Cameron Suspension Bridge,1986,-111.41191163399998,35.877229287000034
Navajo Steel Arch Highway Bridge,1981,-111.63183821199999,36.817934269000034
Gillespie Dam Highway Bridge,1981,-112.76932849999997,33.22718095000005
Chevelon Creek Bridge,1983,-110.52920015699999,34.923265754000056
Demountable Hangar,1995,-111.67036903699994,33.31129251800007
Water Pump Station and Water Tower,1995,-111.68149080099994,33.30482802300003
Ammo Bunker (S-1007),1995,-111.67937613199996,33.29532382300005
Ammo Bunker (S-1008),1995,-111.67850854599999,33.29424619800005
Kingman Army Air Forces Flexible Gunnery School Radio Tower,1999,-113.94453483299998,35.25871515500006
Hutchins Bridge,1999,-111.58051309199999,44.88877866300004
Two Spot Logging Train,1999,-111.64694737699995,35.19662346700005
Civilian Conservation Corps Powder Magazine,1999,-111.25176019599996,38.27570974300005
Oak Creek Dam,1999,-111.13815434299994,38.083370315000025
Cathedral Valley Corral,1999,-111.35019580799997,38.484797548000074
Bromide Charcoal Kilns,2000,-108.65727053999996,40.57741674000005
Morel Bridge,2000,-112.77185296799996,46.157817213000044
Dolores River Bridge,2002,-108.88645669299996,38.310625720000075
Colorado River Bridge,2002,-108.19392137799997,39.33892753400005
Dearborn River High Bridge,2003,-112.39120997999999,47.28119586200006
Richmond City Grandstand & Baseball Field,2005,-111.81021490799998,41.92139302900006
Toston Bridge,2005,-111.44360281499996,46.17188107900006
Williams Street Bridge,2006,-112.08803315199998,46.60515563300004
Railroad Steam Wrecking Crane and Tool Car,2007,-111.83594614899994,33.270151129000055
Hunt's Tomb,2008,-111.94507616099997,33.45366248400006
Southern Pacific Railroad Locomotive No. SP 2562 and Tender No. 8365,2009,-111.83594614899994,33.270151129000055
Roald Amundsen Pullman Private Railroad Car,2009,-111.92194235299996,33.536886251000055
Carbella Bridge,2010,-110.90177590799999,45.20459067300004
Little Blackfoot River Bridge,2010,-112.66443612199998,46.57319357400007
Browne's Bridge,2010,-112.69321070499996,45.54725602000008
Hardy Bridge,2010,-111.83439580799995,47.16686656400003
Missouri River Bridge,2010,-112.01198330299997,47.019023522000055
Sheep Creek Bridge,2011,-112.08150524299998,46.97751451200003
Carter Bridge,2011,-110.56682399299996,45.59677477400004
Conley Street Bridge,2011,-112.73717827199994,46.39058171000005
Bluewater Creek Bridge,2011,-108.88203628499997,45.36971338600006
EJE Bridge over Shell Creek,1985,-107.80228908499998,44.53470218800004
DMJ Pick Bridge,1985,-106.88140654999995,41.53941873400004
EDL Peloux Bridge,1985,-106.65439982799995,44.36292786000007
EDZ Irigary Bridge,1985,-106.15677639799998,43.942161928000075
DUX Bessemer Bend Bridge,1985,-106.53110084799994,42.771626852000054
DSD Bridge over Cheyenne River,1985,-104.13188875599997,43.421164720000036
EWZ Bridge over East Channel of Laramie River,1985,-105.14800501599996,42.04470504200003
EAU Arvada Bridge,1985,-106.13052425999996,44.65961410500006
EBF Bridge over Powder River,1985,-106.06209071099994,44.880246311000064
ECS Bridge over Big Goose Creek,1985,-107.12980123799997,44.74306092000006
ECR Kooi Bridge,1985,-107.08760601299997,44.909257094000054
DOE Bridge over Laramie River,1985,-105.65696203699997,41.59221441400007
DFU Elk Mountain Bridge,1985,-106.40999280099999,41.68663427200005
DML-Butler Bridge,1985,-106.64003174499999,41.25646412700007
DXN Bridge over Missouri River,1985,-104.49474572999998,44.98308366400005
AJX Bridge over South Fork and Powder River,1985,-106.57688343799998,43.62024392200004
CKW Bridge over Powder River,1985,-106.10008385999998,44.697452199000054
EJP County Line Bridge,1985,-107.68434743399996,44.166395341000054
Rairden Bridge,1985,-107.91524393699996,44.19444829100007
Ames Monument,1972,-105.39810293199997,41.13131184700006
Pathfinder Dam,1971,-106.85394182399995,42.46800796900004
Lusk Water Tower,1991,-104.43392215299997,42.76280584600005
Prowers Bridge,1985,-102.76792011299995,38.09353383800004
F Street Bridge,1985,-105.99304568399998,38.537638137000044
Miner Street Bridge,1985,-105.51318596799996,39.66104382100008
Costilla Crossing Bridge,1985,-105.75680973399994,37.078563288000055
San Luis Bridge,1985,-105.43097911999996,37.193683185000054
19th Street Bridge,1985,-105.00398115699994,39.759891510000045
Bridge over Fountain Creek,1985,-104.92560668699997,38.86994090200005
Portland Bridge,1985,-105.01605566399996,38.388547208000034
Satank Bridge,1985,-107.23066374399997,39.417097745000035
South Canon Bridge,1985,-107.40702052199998,39.56160149600004
Bridge over Burro Canon,1985,-104.74118540499995,37.12396453300005
Rainbow Arch Bridge,1985,-103.80118192799995,40.26903801900005
Maroon Creek Bridge,1985,-106.83434923599998,39.19534997300008
Sheely Bridge,1985,-106.81344662799995,39.190766764000045
Douglas Crossing Bridge,1985,-102.25593243799995,37.795338324000056
Huerfano Bridge,1985,-104.26135037999995,38.22561749700003
St. Charles Bridge,1985,-104.54666658299999,38.20093200400004
Sutherland Bridge,1985,-106.32733284699998,37.676447445000065
Wheeler Bridge,1985,-106.28936692799999,37.658031350000044
Bridge over Arkansas River,1985,-106.10397917999995,38.81348239300007
Red Cliff Bridge,1985,-106.37671434299995,39.50801056000006
Rifle Bridge,1985,-107.78150144799997,39.528193412000064
State Bridge,1985,-106.64892948699998,39.85792289600005
Slate Creek Bridge,1985,-106.16246872099998,39.78344744000003
Manitou Springs Bridges (2),1985,-104.91645564599997,38.85844474500004
Sevenmile Bridge,1985,-106.98155990399994,37.79240228100008
Bridge No. 10/Adelaide Bridge,1985,-105.08663244299998,38.57128116100006
D & RG Narrow Gauge Trestle,1976,-107.60276111599995,38.450650782000025
Lebanon and Everett Mine Tunnels,1971,-105.71367411199998,39.69841390700003
Ohio-Colorado Smelting and Refining Company Smokestack,1976,-106.02422826599997,38.55196893900006
Labo Del Rio Bridge,1985,-107.40530097099997,37.07595655000006
Richthofen Monument,1986,-104.90810961199998,39.73417572400007
West Forty-sixth Avenue Parkway,1986,-105.02634513099997,39.78025189400006
West Forty-sixth Avenue Parkway,1986,-105.04257733999998,39.780247200000076
Williams Street Parkway,1986,-104.96564617399997,39.72907120900004
Williams Street Parkway,1986,-104.96564972399995,39.72213325300004
City Park Carousel,1983,-104.65521882099995,38.26231649400006
Engine No. 463,1975,-106.01117600699996,37.07008454700008
Rio Grande Engine No. 168,1979,-104.82794112799996,38.83415299600006
Marcia (pullman car),1975,-107.54280359199998,40.514305679000074
Fort Collins Municipal Railway Birnery Safety Streetcar No. 21,1984,-105.10948384099999,40.58674513200003
Ammunition Igloo,1993,-105.17327467199999,39.74237367100005
Fort Morgan Power Plant Building,1994,-103.80095160599996,40.26543187300007
Cardiff Coke Ovens,1996,-107.31103001699995,39.50463043000008
"Rio Grande Southern Railroad, Motor No. 2",1997,-105.19389732799999,39.77135428500003
"Rio Grande Southern Railroad, Motor No. 6",1997,-105.19378081699995,39.77144458200007
"Rio Grande Southern Railroad, Motor No. 7",1997,-105.19366430599996,39.77153487800007
Bryan Hose House,1998,-105.51338797799997,39.74362266400004
Hose House No. 2,1998,-105.52646387899995,39.744104727000035
Lewis and Clark Bridge,1997,-105.53544482899997,48.06713868500003
Bighorn Ditch Headgate,1976,-107.95154166099996,45.31547111100008
"Drew, J. W., Grain Elevator",1987,-107.36421599399995,45.317090920000055
Bell Street Bridge,1988,-104.71980174399994,47.10562278500004
Forsyth Bridge,1990,-106.69246487899994,46.26585428800007
Cedar Creek Bridge,1997,-102.22727718499999,46.05050423700004
Great Northern Railway Underpass,1997,-102.39040726899998,48.319735337000054
Fairview Lift Bridge,1997,-103.96581164499997,47.928946944000074
Colclesser Bridge,1992,-102.48634738499999,42.55083385900008
Loosveldt Bridge,1992,-102.38422382599998,42.581335814000056
Interstate Canal Bridge,1992,-103.63894217999996,41.99717872300005
Henry State Aid Bridges,1992,-104.04778444399994,41.997175147000064
Henry State Aid Bridges,1992,-104.04757103699995,41.99286830800003
Lewellen State Aid Bridge,1992,-102.14322749299998,41.31757653600005
Lisco State Aid Bridge,1992,-102.62546111799998,41.48939924600006
Maginnis Irrigation Aqueduct,1994,-103.77825101599996,41.22910118200008
Truder Park,1985,-105.21263650699996,35.600805955000055
Eagle Nest Dam,1979,-105.22955905299995,36.531761119000066
Catskill Charcoal Ovens,1978,-104.77708824099994,36.93518748500003
Catskill Charcoal Ovens,1978,-104.84666011299998,36.96035830500006
Fort Sumner Railroad Bridge,1979,-104.25910185999999,34.48508991500006
Fort Sumner Railroad Bridge,1979,-104.27563072799995,34.47535968200003
Tres Piedras Railroad Water Tower,1979,-105.96590943299998,36.64759724000004
Moriarty Eclipse Windmill,1979,-106.08266179999998,34.996845231000066
Mexican Canyon Trestle,1979,-105.74740579799999,32.96361733300006
Our Lady of Lourdes Grotto,1987,-106.56644208199998,36.72603522900005
Reeds Peak Lookout Tower,1988,-107.85451110899999,33.14329423500004
Hillsboro Peak Lookout Tower and Cabin,1988,-107.77906452799999,32.952595709000036
Wofford Lookout Complex,1988,-105.70378179599999,32.09461536900005
Ruidoso Lookout Tower,1988,-105.66242586499999,33.33184185700003
Weed Lookout Tower,1988,-105.55980660599994,32.806473167000036
Glorieta Baldy Lookout Tower,1988,-105.79978041499999,35.649995956000055
Bluewater Lookout Complex,1988,-105.46547242399998,32.74128082100003
Estufa,1988,-106.62593394499999,35.08387721300005
Carrisa Lookout Complex,1988,-105.61957174299994,32.67620321800007
Picnic Shelter--Sitting Bull Falls Recreation Area,1993,-104.69596354499998,32.244974426000056
